labels,text
en," (July 3, 1930 – August 6, 2016), known professionally as Pete Fountain , was an American jazz clarinetist"
en, [2] [3] Contents 1 Early life and education 2 Lawrence Welk orchestra 3 Return to New Orleans 4 Half-Fast Walking Club 5 Musical style 6 Personal life 7 Awards and honors 8 Selected discography 8
en,"1 Singles 9 References 10 External links Early life and education [ edit ] LaFontaine was born to Pierre, Sr"
en," and Madeline, in a small Creole cottage -style frame house on White Street (between Dumaine Street and St"
en, Ann Street) in New Orleans 
en," [4] Pete was the great-grandson of a French immigrant, François Fontaine, who was born in Toulon , circa 1796, and came to the U"
en," in the early 19th century, and died on the Mississippi Gulf Coast circa 1885"
en," [2] Pete's father, a truck driver and part-time musician, changed the family name to Fountain"
en, [3] [5] He started playing clarinet as a child at the McDonogh 28 school located on Esplanade Avenue 
en," As a child, young Pete was very sickly, frequently battling respiratory infections due to weakened lungs"
en, He was given expensive medication but it proved to be not very effective
en," During a pharmacy visit, Pete's father began a discussion with a neighborhood doctor who was also there shopping and talked with him about his son's condition"
en, The doctor agreed to see the boy the following day
en," After a short exam, the doctor confirmed the weak lung condition and advised the father to try an unorthodox treatment: purchase the child a musical instrument, anything he has to blow into"
en," The same day, they went to a local music store and, given his choice of instruments, Pete chose the clarinet (after first wanting the drums, which his father declined per the doctor's orders)"
en," At first, Pete was unable to produce a sound from the instrument, but he continued to practice and eventually not only made sounds and eventually music, but greatly improved the health of his lungs"
en, He took private lessons but also learned to play jazz by playing along with phonograph records of first Benny Goodman and then Irving Fazola 
en," By the time he reached his teens, he was playing regular gigs in the nightclubs on Bourbon Street"
en," [6] According to Fountain: When I was a high school senior, my history teacher asked me why I didn’t study more"
en," I answered that I was too busy playing clarinet every night, and when I told him I was making scale — about $125 a week — he said that was more than he made and I should play full time"
en, I guess I was a professional from that point on
en, [6] One of Fountain's early engagements were with the bands of Monk Hazel 
en," Fountain founded the Basin Street Six in 1950 with his longtime friend, trumpeter George Girard "
en," [6] In 1954, after the Basin Street Six folded, Fountain briefly went to Chicago to play with the Dukes of Dixieland , then returned to New Orleans and teamed up with Al Hirt to lead a band, playing an extended residence at Dan Levy’s Pier 600"
en," [6] Lawrence Welk orchestra [ edit ] A talent scout for Lawrence Welk , who saw Fountain performing at the Pier 600, brought him to the attention of Larry Welk, son of television bandleader Lawrence Welk"
en," Persistent persuasion from the son led the senior Welk to invite Fountain to join the Lawrence Welk orchestra in Los Angeles , where he relocated and lived for two years"
en," Fountain became well known for his many solos on Welk's ABC television show, The Lawrence Welk Show "
en," [6] He was rumored to have quit when Welk refused to let him ""jazz up"" a Christmas carol on the 1958 Christmas show"
en," Other accounts, including one in Fountain's autobiography A Closer Walk With Pete Fountain, indicate he in fact played a jazzy rendition of "" Silver Bells "" on the show which upset Welk, leading to Fountain's departure in early 1959"
en," In an interview, Fountain said he left The Lawrence Welk Show because ""champagne and bourbon don't mix"
en,""" [7] Fountain was hired by Decca Records A&R head Charles ""Bud"" Dant and went on to produce 42 hit albums with Dant"
en," After Welk's death, Fountain would occasionally join with the Welk musical family for reunion shows"
en," Return to New Orleans [ edit ] Pete Fountain at JazzFest , 2006 Fountain returned to New Orleans, played with the Dukes of Dixieland , then began leading bands under his own name"
en, He owned his own club in the French Quarter in the 1960s and 1970s
en," He later acquired ""Pete Fountain's Jazz Club"" at the Riverside Hilton in downtown New Orleans"
en," The New Orleans Jazz Club presented ""Pete Fountain Day"" on October 19, 1959, with celebrations honoring the pride of their city, concluding with a packed concert that evening"
en," His Quintett was made up of his studio recording musicians, Stan Kenton 's bassist Don Bagley, vibeist Godfrey Hirsch, pianist Merle Koch, and the double bass drummer Jack Sperling "
en, Fountain brought these same players together in 1963 when they played the Hollywood Bowl 
en," Pete would make the trek to Hollywood many times, appearing on The Tonight Show Starring Johnny Carson 56 times"
en," Fountain opened his club, the French Quarter Inn, located in the heart of the famed French Quarter district, at 800 Bourbon Street , in the spring of 1960"
en," His group members were Oliver ""Stick"" Felix on bass, John Probst on piano, Paul Guma on guitar, Godfrey Hirsch on vibes, and Jack Sperling on drums"
en," In no time at all, major entertainers found their way there"
en," Cliff Arquette , popularly known as Charley Weaver,  and Jonathan Winters were there on opening night and performed their comedy routines"
en," Over the next few years Frank Sinatra , Phil Harris , Carol Lawrence and Robert Goulet , Keely Smith , Robert Mitchum , and Brenda Lee , among many others, came to the club"
en," Many would perform with the band, and Brenda Lee 's sit-in resulted in a duet record album recorded by her and Pete"
en," Benny Goodman came to the club twice, but without bringing his clarinet"
en," [8] His greatest friendly rivalry was with trumpeter Al Hirt , whose club was down the street from Fountain's"
en," They stole musicians from each other, and sometimes came into each other's clubs and played together"
en, They were good friends who came up together and later recorded several albums together
en," In 2003, Fountain closed his club at the Hilton with a performance before a packed house filled with musical friends and fans"
en, He began performing two nights a week at Casino Magic in Bay St
en," Louis, Mississippi , where he also had a home (later destroyed by Hurricane Katrina )"
en," After heart surgery in 2006, he performed at the New Orleans Jazz and Heritage Festival and helped reopen the Bay St"
en, It has since been renamed the Hollywood Casino
en," He performed his last show at Hollywood Casino on December 8, 2010, [9] before returning to help reopen the resort in 2014, by which point he was mostly retired"
en," Half-Fast Walking Club [ edit ] Fountain was a founder and the most prominent member of the Half-Fast Walking Club , one of the best known freelance marching units that parade in New Orleans on Mardi Gras Day "
en," The original name was ""The Half-Assed Walking Club,"" and it was an excuse to take a ""lubricated"" musical stroll down the parade route"
en, Pete changed the name under pressure exerted by the parade organizers
en," On Mardi Gras Day 2007, Pete again joined his Half-Fast Walking Club, having missed the event in 2006 due to illness"
en, Musical style [ edit ] Fountain's clarinet work was noted for his sweet fluid tone
en," He recorded over 100 LPs and CDs under his own name, some in the Dixieland style, many others essentially instrumental pop records with only peripheral relevance to any type of jazz "
en," Nonetheless, in 1997 critic Doug Ramsey of Jazz Times magazine included Fountain on a list of underrated musicians, writing: ""His ear for harmony and mastery of time are among the best-kept secrets in jazz because all these years he has chosen to stick with the repertoire and sidemen that make him comfortable"
en,""" [10] The distinctive Fountain sound — more woody than most — came from the crystal mouthpieces he played with since 1949 rather than the more common rubber mouthpieces"
en," His first crystal mouthpiece was actually Irving Fazola 's, given to Pete by Fazola's mother after Faz's death, because she had heard him play and noted how he played like her son"
en," That mouthpiece was shattered on the bandstand one night when Pete had played his solo and was standing by as trumpeter George Girard played his [own solo], and Girard brought his trumpet down suddenly on top of the mouthpiece"
en," Pete kept the shattered mouthpiece, and played other crystal mouthpieces from then on"
en," [11] Fountain led the Pete Fountain Quintett , a New Orleans French Quarter jazz band of Fountain and his Creole-style music"
en," The ""Quintett"" had many musicians over the years, but primarily recorded with Jack Sperling on drums, bassists Don Bagley or Morty Corb , vibraphonist Godfrey Hirch, and pianists Merle Kock or Stan Wrightsman "
en," Personal life [ edit ] Fountain married Beverly Lang on October 27, 1951; they remained married for sixty-five years until his death"
en," They have two sons and a daughter: Kevin, Jeffrey, and Dahra"
en," [12] Dahra's husband, Benny Harrell, was Fountain's manager in his later years"
en," Fountain died of heart failure in his home town on August 6, 2016, at the age of eighty-six"
en, He had suffered from heart problems and was in hospice care when he died
en," [2] [5] Awards and honors [ edit ] 2006, Loyola University New Orleans awarded Fountain an honorary degree"
en," On March 18, 2007, Pete Fountain was inducted into the Louisiana Music Hall of Fame "
en," [13] On April 5, 2008, Fountain was inducted into the Delta Music Museum Hall of Fame in Ferriday, Louisiana"
en,"  An exhibit was dedicated to Fountain, and he received a star on the museum ""Hall of Fame"" in front of the museum"
en," [14] The Delta Music Museum is open on Wednesday, Thursday and Friday from 9 a"
en, and closed on most state holidays
en," Selected discography [ edit ] Singles [ edit ] Year Single Chart positions US CB US – AC 1960 ""A Closer Walk"" 93 101 ""Columbus Stockade Blues"" 118 ""Sentimental Journey"" tag 1962 ""Yes Indeed"" 69 85 1964 ""Licorice Stick"" 115 94 ""Humbug"" 129 1965 ""Mae"" 129 130 27 ""Gotta Travel On"" 129 1967 ""Thoroughly Modern Millie"" 28 1968 ""Mood Indigo"" (w/ Brenda Lee ) 112 1969 "" Les Bicyclettes De Belsize "" 24 References [ edit ] ^ Yanow, Scott"
en," Retrieved August 16, 2018 "
en," ^ a b c Lewis, Randy (August 6, 2016)"
en," ""New Orleans jazz clarinet great Pete Fountain dies at 86"" "
en," Retrieved October 3, 2016 "
en," ^ a b Vacher, Peter (August 17, 2016)"
en," ""Pete Fountain obituary"" "
en," Retrieved October 26, 2016 "
en," ^ Fountain, Pete, with Bill Neely, A Closer Walk, the Pete Fountain Story (Henry Regnery Company, 1972), p"
en," 2-3 ^ a b Schudel, Matt (August 6, 2016)"
en," ""Pete Fountain, who kept Dixieland swinging in New Orleans, dies at 86"" "
en, The Washington Post 
en," Retrieved August 6, 2016 "
en," ^ a b c d e Keepnews, Peter (August 6, 2016)"
en," ""Pete Fountain, a Clarinetist Known for His High-Spirited New Orleans Jazz, Is Dead at 86"" "
en," Retrieved August 7, 2016 "
en," ""A Closer Walk with Pete Fountain"" "
en, experienceneworleans
en," ^ Fountain, Pete, and Bill Neely, A Closer Walk, The Pete Fountain Story , pp"
en," 173–74; Zecher, Henry, Personal Interview with Pete Fountain, December 6, 1974 ^ David Mekalian"
en," ""Dixieland Jazz – Pete Fountain Discography"" "
en," Retrieved April 1, 2012 "
en," ^ Mike Joyce (September 1, 1997)"
en, Who’s overrated? Who’s Underrated? The critics sound off
en,"com, accessed 28 June 2019 ^ Fountain, Pete, with Bill Neely, A Closer Walk, The Pete Fountain Story , pp"
en," 54, 63; Zecher, Henry, personal interview with Pete Fountain, December 6, 1974"
en," ^ Fountain, Pete, with Bill Neely, A Closer Walk, The Pete Fountain Story , p"
en," 77 ^ ""Louisiana Music Hall of Fame Inductees 2007"" "
en," ^ Hogan, Vershal (March 31, 2008)"
en," ""Delta Music Ready to Rock Ferriday"" "
en, The Natchez Democrat 
en, External links [ edit ] Wikimedia Commons has media related to Pete Fountain 
en, Interview with Pete Fountain circa 1994 by Nick Compagno at  experienceneworleans
en,"com Biography, photos Stars of the Lawrence Welk Show Retrieved July 22, 2012"
en, Pete Fountain at the Verve Music Group Pete Fountain at Find a Grave Pete Fountain recordings at the Discography of American Historical Recordings 
en," Pete Fountain discography at Discogs Authority control General ISNI 1 VIAF 1 WorldCat National libraries France (data) Germany United States Netherlands Poland Other Faceted Application of Subject Terminology MusicBrainz artist Social Networks and Archival Context Retrieved from "" https://en"
en,"php?title=Pete_Fountain&oldid=1064069196 "" Categories : 1930 births 2016 deaths 20th-century American male musicians 21st-century American male musicians 20th-century clarinetists 21st-century clarinetists American jazz clarinetists Coral Records artists Dixieland clarinetists Dixieland revivalist clarinetists Dukes of Dixieland members Easy listening musicians Jazz musicians from New Orleans Lawrence Welk Louisiana Independents Verve Records artists Vocalion Records artists Warren Easton High School alumni Southland Records artists Hidden categories: Articles with short description Short description matches Wikidata Use mdy dates from April 2015 Short description is different from Wikidata Articles with hCards Commons category link from Wikidata Articles with ISNI identifiers Articles with VIAF identifiers Articles with WORLDCATID identifiers Articles with BNF identifiers Articles with GND identifiers Articles with LCCN identifiers Articles with NTA identifiers Articles with PLWABN identifiers Articles with FAST identifiers Articles with MusicBrainz identifiers Articles with SNAC-ID identifiers"
de,"aus Wikipedia, der freien Enzyklopädie Zur Navigation springen Zur Suche springen Die Zisterzienserinnenabtei Saint-Just war von 1349 bis 1791 ein Kloster der Zisterzienserinnen zuerst in Saint-Just-de-Claix , ab 1600 in Romans-sur-Isère , Département Drôme , in Frankreich"
de, Inhaltsverzeichnis 1 Geschichte 2 Literatur 2
de,1 Handbuchliteratur 3 Weblinks Geschichte [ Bearbeiten | Quelltext bearbeiten ] Humbert II
de," (Viennois) stiftete 1349 das Nonnenkloster Notre-Dame-des-Anges-en-Royans in Saint-Just-de-Claix für seine Mutter Beatrix von Ungarn, Tochter von Karl Martell (Ungarn) , die dort eintrat und 1354 starb"
de," 1600 wechselte der Konvent in die Stadt Romans-sur-Isère, wo er weiterhin den Namen Saint-Just trug"
de, 1791 kam es durch die Französische Revolution zur Auflösung des Klosters
de, Von 1804 bis 1906 wurden die in Romans verbliebenen Klostergebäude von dem durch Pierre Vigne (1670–1740) gegründeten Orden der Schwestern vom Heiligen Sakrament von Valence besiedelt
de, Sie sind in der Rue Saint-Just noch erhalten und werden als Schule genutzt
de, In Saint-Just-de-Claix wurde das Klostergebäude 1850 in das heute noch bestehende Schloss Notre-Dame (auch: des Anges ) umgebaut
de, Literatur [ Bearbeiten | Quelltext bearbeiten ] Ulysse Chevalier: Notice historique sur l’Abbaye de Saint-Just de l’Ordre de Cîteaux
de, In: Bulletin de la Société d’archéologie et de statistique de la Drôme
de," 83–98, 129–161, 286–314"
de, Ginette Guillorit: Notre Dame des Anges à Romans
de, Installation et vie quotidienne (1600–1792)
de," In: Cahiers de Léoncel 24, 2014"
de," Handbuchliteratur [ Bearbeiten | Quelltext bearbeiten ] Gallia Christiana 16, S"
de, Laurent Henri Cottineau : Répertoire topo-bibliographique des abbayes et prieurés 
de," Protat, Mâcon 1939–1970"
de," Nachdruck: Brepols, Turnhout 1995"
de, Bernard Peugniez : Le Guide Routier de l’Europe Cistercienne 
de," Editions du Signe, Straßburg 2012, S"
de, Gereon Christoph Maria Becking: Zisterzienserklöster in Europa
de," Lukas Verlag Berlin 2000, ISBN 3-931836-44-4 , Blatt 73 B–D"
de," Weblinks [ Bearbeiten | Quelltext bearbeiten ] Seite „Vernaison“ in der Encyclopaedia Cisterciensis Eintrag „Vernaison“ auf der Website der Certosa di Firenze, mit Lokalisierung am zweiten Klosterort Seite im Zisterzienserprojekt des Fotografen Carsten Gier Webauftritt des früheren Klostergebäudes in Saint-Just heute 45"
de,"272819 Koordinaten: 45° 4′ 13,1″ N , 5° 16′ 22,1″ O Abgerufen von „ https://de"
de,php?title=Zisterzienserinnenabtei_Saint-Just&oldid=194647590 “ Kategorien : Ehemaliges Zisterzienserinnenkloster in Frankreich Gegründet 1349 Aufgelöst 1791 Kloster in Auvergne-Rhône-Alpes Organisation (Département Drôme) Kloster (14
de, Jahrhundert) Organisation (Département Isère) Romans-sur-Isère Saint-Just-de-Claix
en,"From Wikipedia, the free encyclopedia Jump to navigation Jump to search Main article: Equestrian at the 2012 Summer Olympics Contents 1 Summary 2 Dressage 2"
en,2 Individual 3 Eventing 3
en,2 Individual 4 Jumping 4
en,2 Individual 5 References Summary [ edit ] Nation Individual Team Total Dressage Eventing Jumping Dressage Eventing Jumping Australia 3 5 4 X X X 12 Austria 2 1 3 Azerbaijan 1 1 Argentina 2 2 Belarus 2 2 Belgium 1 5 4 X X 10 Bermuda 1 1 Brazil 1 5 4 X X 10 Canada 3 5 4 X X X 12 Chile 4 X 4 Colombia 2 2 Denmark 4 X 4 Ecuador 1 1 Egypt 1 1 Finland 1 1 France 1 5 4 X X 10 Germany 4 5 4 X X X 13 Great Britain 4 5 4 X X X 13 Ireland 1 5 2 X 8 Italy 1 2 3 Jamaica 1 1 Japan 1 5 2 X 8 Jordan 1 1 Morocco 1 1 Mexico 4 X 4 Netherlands 4 3 4 X X X 11 Norway 1 1 New Zealand 2 5 X 7 Poland 3 1 X 4 Portugal 1 1 1 Russia 2 1 3 Saudi Arabia 4 X 4 South Africa 1 1 Spain 3 X 3 Sweden 3 5 4 X X X 12 Switzerland 4 X 4 Syria 1 1 Thailand 1 1 Ukraine 1 4 X 5 United States 4 5 4 X X X 13 Total: 40 NOCs 50 75 75 10 13 15 200 Dressage [ edit ] An NOC may enter 3 athletes if they qualified for the team competition
en, The quota places for top ranked riders in the geographic groups must go to riders from nations without a qualified team
en," The additional individual qualifying spots are based on the FEI Ranking and can go to any NOC, up to a maximum of 4 riders"
en," If a team obtains 3 individual quota places, it may also be allowed to enter the team competition"
en," [1] Team [ edit ] Event Date Venue Vacancies Qualified Host Nation – 1 Great Britain World Equestrian Games Sep 25 – Oct 10, 2010 [2] Lexington 3 Netherlands Germany United States European Championship Groups A, B & C Aug 17 – 21, 2011 Rotterdam 3 Sweden Spain Denmark Pan-American Games Group D/E Oct 14 – 30, 2011 Guadalajara 1 Canada Colombia ** Group F/G Qualifiers October 28, 2011 Sydney 1 Australia New Zealand * November 2, 2011 Ermelo Composite Teams Poland * TOTAL 9 Individual [ edit ] FEI Rankings (March 1, 2012) Vacancies Qualified Team Members 27 FEI Olympic Athletes Ranking – Dressage (established March 1, 2012) Top Ranked Group A (North Western Europe) 1 Norway Top Ranked Group B (South Western Europe) 1 Austria Top Ranked Group C (Central & Eastern Europe; Central Asia) 1 Ukraine Top Ranked Group D (North America; English Caribbean) 1 Antigua and Barbuda *** Top Ranked Group E (Central & South America) 1 Brazil Top Ranked Group F (Africa & Middle East) 1 Morocco Top Ranked Group G (South East Asia, Oceania) 1 Japan Additional 17 Germany Italy Great Britain Portugal Belgium Poland Poland France Netherlands Finland New Zealand * New Zealand * Poland * Ireland ** United States ** Austria ** Denmark *** Finland * TOTAL 50 * New Zealand withdrew its team and decided to nominate only two individual riders"
en," As a result, Poland qualified a third individual rider and was admitted into the team competition"
en, New Zealand later withdrew one of those individual quotas allowing Finland to qualify
en," ** No riders from the Colombian team reached the minimum qualification standard, so three individual quota places were added"
en," *** No riders from Antigua and Barbuda reached the minimum qualification standard, so one individual quota place was added"
en, Eventing [ edit ] An NOC may enter up to 5 athletes if they qualified for the team competition
en," Individual qualification quota places may only go to nations without a qualified team, up to a maximum of 5"
en," Should an NOC obtain 3 or more quota places in this manner, it may be allowed to participate in the team competition"
en," [3] The Netherlands, Australia and Ireland have qualified a team by this route"
en," Team [ edit ] Team Competition Date Venue Vacancies Qualified Host Nation – 1 Great Britain World Equestrian Games Sep 25 – Oct 10, 2010 [2] Lexington 5 Canada New Zealand United States Germany Belgium European Eventing Championship Groups A, B & C Aug 25 – 28, 2011 Luhmühlen 2 France Sweden Pan-American Games Group D/E Oct 13 – 30, 2011 Guadalajara 1 Brazil Argentina * FEI Group F/G Eventing championship Sep 8 – 11 2011 Blenheim (Oxon) [4] 1 Japan Qualification through multiple individual qualifications - - 3 Australia Ireland Netherlands TOTAL 13 Individual [ edit ] FEI Rankings (March 1, 2012) Vacancies Qualified Team Members up to 50 Top Ranked Group A (North Western Europe) 1 Netherlands Top Ranked Group B (South Western Europe) 1 Italy Top Ranked Group C (Central & Eastern Europe; Central Asia) 1 Belarus Top Ranked Group D (North America; English Caribbean) 1 Jamaica Top Ranked Group E (Central & South America) 1 Ecuador Top Ranked Group F (Africa & Middle East) 1 South Africa Top Ranked Group G (South East Asia, Oceania) 1 Australia Additional 13+5* Australia Australia Australia Australia Netherlands Netherlands Thailand Italy Ireland Austria Ireland Russia Ireland Ireland * Poland * Ireland * Belarus * Russia * TOTAL 75 * Argentina withdrew its team"
en, Jumping [ edit ] An NOC may enter up to 4 athletes if they qualified for the team competition
en," Individual qualification quota places may only go to nations without a qualified team, up to a maximum of 2"
en," [5] Team [ edit ] Team Competition Date Venue Vacancies Qualified Host Nation – 1 Great Britain World Equestrian Games 5 best ranked teams Sep 25 – Oct 10, 2010 [2] Lexington 5 Germany France Belgium Brazil Canada World Equestrian Games – best Group C or G team 1 Australia Best Group C or G team from the 2011 FEI selected Olympic Qualification event July 10, 2011 Aachen 1 Ukraine European Jumping Championship Groups A & B Sep 13 – 18, 2011 Madrid 3 Netherlands Sweden Switzerland Pan-American Games Oct 13 – 30, 2011 Guadalajara 3 United States Mexico Chile Best combined score from World Equestrian Games and 2011 FEI selected Olympic Qualification event (Group F) Dec 27 – 30, 2011 Doha 1 Saudi Arabia TOTAL 15 Individual [ edit ] Individual Competition Date Venue Vacancies Qualified Team members 60 – World Equestrian Games , Group F Sep 25 – Oct 10, 2010 Lexington 2 Egypt Syria World Equestrian Games, Group G 1 Japan Group G FEI Select Olympic Qualification event July 10, 2011 Aachen 1 Japan Pan-American Games , Group D Oct 13 – 30, 2011 Guadalajara 1 Bermuda Pan-American Games, Group E 4 Colombia Colombia Argentina Argentina Group F FEI Select Olympic Qualification event Dec 27 – 30, 2011 Doha 1 Jordan Olympic Qualification Ranking, Group A & B March 1, 2012 – 3 Ireland Ireland Portugal Olympic Qualification Ranking, Group C 2 Azerbaijan Russia TOTAL 75 References [ edit ] ^ ""Qualification System – Games of the XXX Olympiad – Dressage "" (PDF) "
en, Retrieved 6 Aug 2011 
en," [ permanent dead link ] ^ a b c 9 teams qualify for equestrian at 2012 Olympics , USA Today , October 13, 2010 ^ ""Qualification System – Games of the XXX Olympiad – Eventing "" (PDF) "
en, Retrieved 6 Aug 2011 
en," [ permanent dead link ] ^ ""Archived copy"" "
en, Archived from the original on 2014-02-27 
en, Retrieved 2014-02-23 
en," {{ cite web }} :  CS1 maint: archived copy as title ( link ) ^ ""Qualification System – Games of the XXX Olympiad – Jumping "" (PDF) "
en, Retrieved 6 Aug 2011 
en, [ permanent dead link ] v t e Qualifying standards in equestrian Summer Olympics 
en," 2004 2008 2012 2016 2020 v t e Qualification for the 2012 Summer Olympics Archery Athletics Badminton Basketball men women Boxing Canoeing Cycling Diving Equestrian Fencing Field hockey last men last women Football men women Gymnastics Handball men women Judo Modern pentathlon Rowing Sailing Shooting Swimming Synchronized swimming Table tennis Taekwondo Tennis Triathlon Volleyball indoor men indoor women beach men beach women Water polo men women Weightlifting Wrestling Retrieved from "" https://en"
en,"php?title=Equestrian_at_the_2012_Summer_Olympics_–_Qualification&oldid=1078364046 "" Categories : Qualification for the 2012 Summer Olympics Equestrian at the 2012 Summer Olympics Hidden categories: All articles with dead external links Articles with dead external links from December 2016 Articles with permanently dead external links CS1 maint: archived copy as title Articles with short description Short description with empty Wikidata description"
es,"De Wikipedia, la enciclopedia libre Ir a la navegación Ir a la búsqueda Ermina Odoardo Información personal Nacimiento 8 de junio de 1923 (98 años) Buenos Aires ( Argentina ) Nacionalidad Cubana y estadounidense Educación Educada en Universidad de La Habana Información profesional Ocupación Arquitecta [ editar datos en Wikidata ] Ermina Luisa Odoardo Jähkel ( Buenos Aires , Argentina , 8 de junio de 1923 ) fue la primera mujer en ejercer arquitectura en Santiago de Cuba "
es," [ 1 ] ​ Índice 1 Primeros años 2 Trayectoria 3 Obras 4 Referencias 5 Enlaces externos Primeros años [ editar ] Sus padres, Rogelio Odoardo y Helen Jähkel, viajaron a Estados Unidos , cinco meses después de su nacimiento con motivo de su bautizo en La Habana , Cuba a donde residían sus abuelos paternos"
es, La familia se instaló en Cuba en 1930
es, En 1940 Ermina Odoardo obtuvo el título de Bachiller en Letras y Ciencias
es, Entre 1940 y 1945 estudió arquitectura en la Universidad de la Habana 
es, En 1945 se estableció en la ciudad de Santiago de Cuba
es, En julio de 1960 se trasladó junto a su familia a Miami 
es," [ 2 ] ​ Trayectoria [ editar ] Odoardo es la primera mujer arquitecta en ejercer en Santiago de Cuba, su registro profesional en el Colegio de Arquitectos de Oriente es de 1948"
es," Odoardo fundó junto a su marido, el arquitecto Ricardo Eguilior Perea el estudio Ermina Odoardo Ricardo Eguilior Arquitectos en la ciudad de Santiago de Cuba"
es," Durante las décadas de los 40s y los 50s proyectaron más de 50 edificios de estilo racionalista, principalmente viviendas individuales"
es, Además ejecutaron naves industriales y edificios comerciales
es, A mediados de los 50s realizaron la ampliación y planificación de la urbanización Vista Alegre
es," Entre los proyectos que Odoardo realizó se pueden nombrar su vivienda propia, ubicada en Calle 19 esquina a Avenida Cebreco, en Vista Alegre y el proyecto por el cual obtuvo el tercer premio en el concurso para el proyecto del Palacio Municipal, en 1951"
es, [ 2 ] ​  La casa es proyecto de Odoardo y constituye un ejemplo novedoso del racionalismo al combinar volúmenes con planos rectos y curvos
es, Hoy la obra se encuentra intervenida con diversas modificaciones
es," Dentro de esta urbanización, llamada reparto, se ubican también las siguientes viviendas: en Calle 12 nº 206, en Avenida Manduley nº 301, en Calle 3 nº 202, en Anacaona nº 152"
es," En el reparto Merrimac están las viviendas de Calle del Mirador, de Avenida Brooks y de Calle Rosell"
es," Odoardo trabaja también en obras ubicadas en el Centro Histórico y en los repartos de Fomento, Terrazas, Veguita de Gala y Santa Bárbara"
es, [ 3 ] ​ Durante la década del 50 la urbanización Vista Alegre muestra una tendencia de crecimiento
es, La ampliación de Vista Alegre es planificada y ejecutada por Ermina Odoardo y Ricardo Eguilior a mediados de los años 50
es," En una de sus manzanas se incorpora, como nueva tipología residencial, el condominio, que constituye un ambiente urbano singular en la ciudad"
es," En el reparto, a pesar de su carácter eminentemente residencial, se ubica el único edificio público, el Vista Alegre Tenis Club, actual Círculo Recreativo Orestes Acosta"
es," El club, asimismo diseñado y construido por Odoardo y Eguilior en 1953, asume una expresión formal en correspondencia con postulados modernos"
es, Se ubica en una de las manzanas centrales de la avenida principal y constituye un ejemplo relevante de la arquitectura moderna cubana de mediados de siglo XX
es," En 1958 la revista Arquitectura de La Habana publica Una obra de los arquitectos Ermina Odoardo y Ricardo Equilior , donde se destaca la modernidad y funcionalidad de sus propuestas, su adecuación a las condiciones climáticas; todos ellos aspectos que forman parte de las discusiones de una época que define el carácter moderno de la arquitectura cubana"
es, [ 4 ] ​ El trabajo de Odoardo evidencia su dedicación y labor creativa por conferir a cada obra su propia personalidad
es," En ellas ensaya soluciones formales, funcionales y estructurales que expresan inquietudes personales en relación a la tecnología, los efectos plásticos y la integración de valores universales del Movimiento Moderno con elementos locales"
es, [ 5 ] ​ Obras [ editar ] Entre las obras más relevantes se encuentran: [ 1 ] ​ Compañía de Ron Bacardí
es, [ 3 ] ​ Vista Alegre Tennis Club
es, Supermercado de Ferreiro
es," Droguería Mestre y Espinoza Hospital de la Liga Contra el Cáncer Edificio de Oficinas para Texaco Edificio de Laboratorios de la Refinería Texaco Edificio de Recreación para Empleados de Texaco Piscina en la playa Siboney Piscina en el Club Ciudamar Planificación del Reparto Merrimac Planificación de la Ampliación Reparto Vista Alegre Referencias [ editar ] ↑ a b Lora, Marta"
es, «Ellas iniciaron el camino» 
es, Arquitectura y Urbanismo Vol XXIX 
es, Consultado el 14 de octubre de 2016 
es, ↑ a b Gueni Ojeda (7 de junio de 2015)
es, «Ermina Luisa Odoarda Jähkel» 
es, Un día | una arquitecta 
es, Consultado el 14 de octubre de 2016 
es, ↑ a b Milene Soto Suárez y María Teresa Muñoz Castillo (5 de marzo de 2005)
es," «Vista Alegre, una mirada a la modernidad en Santiago de Cuba» "
es, Consultado el 14 de octubre de 2016 
es, ↑ «Una obra de los arquitectos Ermina Odoardo y Ricardo Equilior»
es," Arquitectura (La Habana) (Año XXVI, no"
es," ↑ Peñate Díaz, Florencia (sept-dic 2012)"
es, «La obra de las arquitectas cubanas de la República entre los años 40 y fines de los 50 del siglo XX»
es, Arquitectura y Urbanismo 
es," Enlaces externos [ editar ] Este artículo o parte de él deriva de la página « Ojeda Gueni (2015) Ermina Luisa Odoardo Jähkel 1923 » del portal Un día | una arquitecta , cuyos contenidos originales están publicados bajo la Licencia Creative Commons Atribución 4"
es, Control de autoridades Proyectos Wikimedia Datos: Q27242769 Datos: Q27242769 Obtenido de « https://es
es,php?title=Ermina_Odoardo&oldid=117742929 » Categorías : Mujeres Nacidos en 1923 Arquitectos de Argentina del siglo XX Arquitectas de Argentina Arquitectas de Cuba Categorías ocultas: Un día / una arquitecta Personas vivas
de,"aus Wikipedia, der freien Enzyklopädie Zur Navigation springen Zur Suche springen Servicebesteck bezeichnet Besteck zum Tranchieren , Portionieren, Vorlegen, Servieren und Reinigen am Esstisch oder Servicemöbeln wie die Anrichte , der Guéridon , der Buffettisch oder Theke "
de," Das Servicebesteck wird in der Gastronomie in der Regel vom Servicepersonal, bei der Selbstbedienung bzw"
de, beim Russischen und Deutschen Service auch von den Gästen und vom Gastgeber selbst benutzt
de," Es ist abzugrenzen vom Essbesteck , das zur direkten Nahrungsaufnahme dient und nur von einer Person benutzt wird"
