labels,text
de, 2001 wurde er in Würzburg mit einer von Ernstpeter Ruhe betreuten Dissertation promoviert; die Arbeit war dem spätmittelalterlichen Roman Le livre du Chevalier errant (1396) des piemontesischen Markgrafen Thomas III
de, von Saluzzo gewidmet und wurde 2002 vom Deutschen Romanistenverband mit dem Elise-Richter-Preis (Literaturwissenschaft) ausgezeichnet; 2019 legte Fajen eine Edition des Livre du Chevalier errant vor
de," Die Habilitation erfolgte 2009, ebenfalls in Würzburg, mit einer Arbeit über die venezianische Literatur und Kultur im 18"
de, Fajen wurde damit die Venia legendi für Romanische Philologie verliehen
de," Für seine Habilitationsschrift, die 2013 publiziert wurde, erhielt er 2015 den Hugo Friedrich und Erich Köhler-Preis der Albert-Ludwigs-Universität Freiburg "
de, [1] Seit 2010 ist Robert Fajen W3- Professor für französische und italienische Literaturwissenschaft an der Martin-Luther-Universität Halle-Wittenberg 
de, 2018 wurde er zum Dekan der Philosophischen Fakultät II der Martin-Luther-Universität gewählt
de," [2] Seine Forschungsschwerpunkte liegen insbesondere auf der Theorie und Funktionsgeschichte literarischer Imagination, auf den romanischen Literaturen des Mittelalters sowie auf der französischen und italienischen Literatur des 18"
de, Er ist der Sohn des Klassischen Philologen Fritz Fajen 
de, Schriften (Auswahl) [ Bearbeiten | Quelltext bearbeiten ] Die Lanze und die Feder
de, Untersuchungen zum Livre du Chevalier errant von Thomas III
de,", Markgraf von Saluzzo "
de," Wiesbaden 2003, ISBN 3-89500-303-4 "
de," als Herausgeber mit Christoph Ehland: Das Paradigma des Pikaresken / The Paradigm of the Picaresque, Heidelberg 2007, ISBN 978-3-8253-5348-3 "
de, Die Verwandlung der Stadt
de, Venedig und die Literatur im 18
de," Paderborn 2013, ISBN 978-3-7705-5391-4 "
de, als Herausgeber mit Andreas Gelz: Ocio y ociosidad en el siglo XVIII español e italiano / Ozio e oziosità nel Settecento italiano e spagnolo
de," Frankfurt am Main 2017, ISBN 978-3-465-03955-6 "
de," von Saluzzo, Le Livre du Chevalier errant"
de," Wiesbaden 2019, ISBN 978-3-95490-287-3 "
de, als Herausgeber mit Konstanze Baron: Diderot – Le Génie des Lumières
de," Nature, normes, transgressions"
de," Paris 2019, ISBN 978-2-406-07848-7 "
de, als Herausgeber: Serialität in der italienischen Kultur
de, Serialità nella cultura italiana
de," Berlin 2019, ISBN 978-3-631-67943-2 "
de, als Herausgeber mit Nathanael Busch: allmächtig und unfassbar
de, Geld in der Literatur des Mittelalters
de," Stuttgart 2021, ISBN 978-3-7776-2748-9 "
de," Weblinks [ Bearbeiten | Quelltext bearbeiten ] Internetauftritt an der Universität Halle-Wittenberg Literatur von und über Robert Fajen im Katalog der Deutschen Nationalbibliothek Fajen, Robert "
de, Publikationen in der bibliografischen Datenbank der Regesta Imperii 
de, Einzelnachweise [ Bearbeiten | Quelltext bearbeiten ] ↑ Universität Freiburg: Hugo Friedrich und Erich Köhler-Preis für Robert Fajen
de," Oktober 2015, abgerufen am 15"
de, ↑ Universität Halle-Wittenberg: Prof
de," Normdaten (Person): GND : 1031291261 ( OGND , AKS ) | LCCN : nb2004306140 | VIAF : 19902237 | Wikipedia-Personensuche Personendaten NAME Fajen, Robert KURZBESCHREIBUNG deutscher Romanist und Literaturwissenschaftler GEBURTSDATUM 22"
de, Oktober 1969 GEBURTSORT Regensburg Abgerufen von „ https://de
de,php?title=Robert_Fajen&oldid=217382553 “ Kategorien : Literaturwissenschaftler Romanist Hochschullehrer (Martin-Luther-Universität Halle-Wittenberg) Deutscher Geboren 1969 Mann
es,"De Wikipedia, la enciclopedia libre Ir a la navegación Ir a la búsqueda Yevgueni Landis Información personal Nombre en ruso Евгений Михайлович Ландис Nacimiento 6 de octubre de 1921 Járkov ( República Socialista Soviética de Ucrania ) Fallecimiento 12 de diciembre de 1997 (76 años) Moscú ( Rusia ) Sepultura cementerio de Vostryakovo Nacionalidad Rusa y soviética Educación Educación doctor en Ciencias Físico-Matemáticas Educado en MSU Faculty of Mechanics and Mathematics Supervisor doctoral Aleksandr Kronrod e Ivan Petrovsky Información profesional Ocupación Matemático e informático teórico Área Cálculo diferencial , ecuación en derivadas parciales y matemáticas Empleador Universidad Estatal de Moscú Obras notables árbol AVL Conflictos Frente Oriental de la Segunda Guerra Mundial Distinciones Medalla por el Servicio de Combate Orden de la Estrella Roja Orden de la Guerra Patria de 2"
es,"ª clase [ editar datos en Wikidata ] Yevgueni Mijáilovich Landis (en ruso : Евгений Михайлович Ландис ; Járkov , Ucrania ; 6 de octubre de 1921 - 12 de diciembre de 1997 ) fue un matemático soviético, conocido en el mundo de la computación por idear junto a Georgi Adelsón-Velski el primer árbol binario de búsqueda auto-balanceable , el árbol AVL "
es, Cuando Landis tenía cuatro años su familia fue a vivir a Moscú 
es, Desde el instituto demostró su interés por las matemáticas
es," Solicitó su acceso al Departamento de Matemáticas y Mecánica de la Universidad Estatal de Moscú , donde fue admitido en 1939 "
es," Poco después fue reclutado por el ejército ruso para combatir en la Segunda Guerra Mundial , donde fue hecho prisionero"
es," En varias ocasiones fue herido y sufrió importantes congelaciones, estando al borde de la muerte"
es, En 1945 fue liberado y volvió a la universidad
es," En los años sesenta trabajó en Instituto de Física Teórica y Experimental, donde desarrolló el árbol AVL "
es, En 1962 publicó junto a Gueorgui Adelsón-Velski el artículo que lo definía
es, Control de autoridades Proyectos Wikimedia Datos: Q92998 Identificadores WorldCat VIAF : 58033323 ISNI : 0000 0001 1650 6338 BNF : 16918123m (data) GND : 1112097759 LCCN : n84802837 SUDOC : 135800374 BIBSYS : 14024645 MGP : 76951 Datos: Q92998 Obtenido de « https://es
es,php?title=Yevgueni_Landis&oldid=136664889 » Categorías : Hombres Nacidos en 1921 Fallecidos en 1997 Informáticos de la Unión Soviética Matemáticos de la Unión Soviética Nacidos en Járkov Fallecidos en Moscú Categorías ocultas: Wikipedia:Artículos con identificadores VIAF Wikipedia:Artículos con identificadores ISNI Wikipedia:Artículos con identificadores BNF Wikipedia:Artículos con identificadores GND Wikipedia:Artículos con identificadores LCCN Wikipedia:Artículos con identificadores BIBSYS
de,"aus Wikipedia, der freien Enzyklopädie Zur Navigation springen Zur Suche springen Logo zur Serie Diese Episodenliste enthält alle Episoden der US-amerikanischen Dramaserie Scandal sortiert nach der US-amerikanischen Erstausstrahlung "
de, Zwischen 2012 und 2018 entstanden in sieben Staffeln insgesamt 124 Episoden mit einer Länge von jeweils etwa 42 Minuten
de, Inhaltsverzeichnis 1 Übersicht 2 Staffel 1 3 Staffel 2 4 Staffel 3 5 Staffel 4 6 Staffel 5 7 Staffel 6 8 Staffel 7 9 Anmerkungen 10 Weblinks 11 Einzelnachweise Übersicht [ Bearbeiten | Quelltext bearbeiten ] Staffel Episoden­anzahl Erstausstrahlung USA Deutschsprachige Erstausstrahlung Staffelpremiere Staffelfinale Staffelpremiere Staffelfinale 1 7 5
de, November 2013 2 22 27
de, Oktober 2014 4 22 25
de, Oktober 2015 5 21 24
de, Dezember 2018 7 18 5
de, September 2019 Staffel 1 [ Bearbeiten | Quelltext bearbeiten ] Die Erstausstrahlung der ersten Staffel war vom 5
de, Mai 2012 auf dem US-amerikanischen Fernsehsender ABC zu sehen
de, [1] Die deutschsprachige Erstausstrahlung wurde vom 14
de, November 2013 beim deutschen Free-TV -Sender Super RTL gesendet
de, ) Deutscher Titel Original­titel Erstaus­strahlung USA Deutsch­sprachige Erstaus­strahlung (D) Regie Drehbuch Zuschauer (USA) [3] 1 1 Gladiatoren im Anzug Sweet Baby 5
de," 2013 Paul McGuigan Shonda Rhimes 7,33 Mio"
de, 2 2 Schmutzige kleine Geheimnisse Dirty Little Secrets 12
de," 2013 Roxann Dawson Heather Mitchell 7,28 Mio"
de, 3 3 Die Rache einer Frau Hell Hath No Fury 19
de," 2013 Allison Liddi-Brown Matt Byrne 7,21 Mio"
de, 4 4 Der Staatsfeind Enemy of the State 26
de, 2013 Michael Katleman Richard E
de, 5 5 Der Flugzeugabsturz Crash and Burn 3
de," 2013 Steve Robin Mark Wilding 6,69 Mio"
de, 6 6 Der Beginn einer Affäre The Trail 10
de," 2013 Tom Verica Jenna Bans 6,43 Mio"
de, 7 7 Wer ist Quinn? Grant: For the People 17
de," 2013 Roxann Dawson Shonda Rhimes 7,33 Mio"
de, Staffel 2 [ Bearbeiten | Quelltext bearbeiten ] Die Erstausstrahlung der zweiten Staffel war vom 27
de, September 2012 bis zum 16
de, Mai 2013 auf dem US-amerikanischen Fernsehsender ABC zu sehen
de, [4] Die Deutschsprachige Erstausstrahlung wurde vom 4
de, November 2013 bis zum 20
de, Januar 2014 beim deutschen Free-TV -Sender Super RTL gesendet
de, ) Deutscher Titel Original­titel Erstaus­strahlung USA Deutsch­sprachige Erstaus­strahlung (—) Regie Drehbuch Zuschauer (USA) [5] 8 1 In der Klemme White Hat’s Off 27
de," 2013 Tom Verica Jenna Bans 6,74 Mio"
de, 9 2 Schattenfamilie The Other Woman 4
de," 2013 Stephen Cragg Heather Mitchell 6,56 Mio"
de, 10 3 Der Informant Hunting Season 18
de," 2013 Ron Underwood Matt Byrne 6,17 Mio"
de, 11 4 Tod einer Studentin Beltway Unbuckled 25
de," 2013 Mark Tinker Mark Fish 6,11 Mio"
de, 12 5 Alle Wege führen zu Fitz All Roads Lead To Fitz 8
de," 2013 Steve Robin Raamla Mohamed 6,06 Mio"
de, 13 6 Treffen der Spione Spies Like Us 15
de," 2013 Bethany Rooney Chris Van Dusen 6,02 Mio"
de, 14 7 Von allen guten Geistern verlassen Defiance 29
de," 2013 Tom Verica Peter Noah 6,64 Mio"
de," 15 8 Ausnahmezustand Happy Birthday, Mr"
de," 2013 Oliver Bokelberg Shonda Rhimes 7,39 Mio"
de, 16 9 Duell der Killer Blown Away 13
de," 2013 Jessica Yu Mark Wilding 7,14 Mio"
de, 17 10 Ein riskanter Plan One for the Dog 10
de," 2013 Steve Robin Heather Mitchell 8,37 Mio"
de," 18 11 Im Schatten des Vaters A Criminal, a Whore, an Idiot and a Liar 17"
de," 2013 Stephen Cragg Mark Fish 7,93 Mio"
de, 19 12 Gewissensbisse Truth or Consequences 31
de," 2013 Jeannot Szwarc Peter Noah 8,09 Mio"
de, 20 13 Niemand mag Babies Nobody Likes Babies 7
de," 2013 Tom Verica Mark Wilding 8,14 Mio"
de, 21 14 Der Feind im Inneren Whiskey Tango Foxtrot 14
de," 2013 Mark Tinker Matt Byrne 8,02 Mio"
de, 22 15 Politische Ehen Boom Goes the Dynamite 21
de," 2013 Randy Zisk Jenna Bans 7,68 Mio"
de, 23 16 Die Geliebte des Kandidaten Top of the Hour 21
de," 2013 Steve Robin Heather Mitchell 8,51 Mio"
de, 24 17 Die Schlange im Garten Snake in the Garden 28
de," 2013 Ron Underwood Raamla Mohamed 7,97 Mio"
de," 25 18 In der Falle Molly, You In Danger, Girl 4"
de," 2014 Tom Verica Chris Van Dusen 8,04 Mio"
de, 26 19 Sieben-Zweiundfünfzig Seven Fifty-Two 25
de," 2014 Allison Liddi-Brown Mark Fish 7,90 Mio"
de, 27 20 Der Killer im Buchclub A Woman Scorned 2
de," 2014 Tony Goldwyn Zahir McGhee 8,07 Mio"
de, 28 21 Die Last der Entscheidung Any Questions? 9
de," 2014 Mark Tinker Matt Byrne 8,87 Mio"
de, 29 22 Enthüllungen White Hat’s Back On 16
de," 2014 Tom Verica Shonda Rhimes 9,12 Mio"
de, Staffel 3 [ Bearbeiten | Quelltext bearbeiten ] Die Erstausstrahlung der dritten Staffel war vom 3
de, Oktober 2013 bis zum 17
de, April 2014 auf dem US-amerikanischen Fernsehsender ABC zu sehen
de," [6] Eine deutschsprachige Erstausstrahlung im Fernsehen wurde noch nicht gesendet, ist aber seit dem 1"
de, Oktober 2014 bei dem Video-on-Demand -Anbieter Amazon Instant Video verfügbar
de, ) Deutscher Titel Original­titel Erstaus­strahlung USA Deutsch­sprachige Erstaus­strahlung (D) Regie Drehbuch Zuschauer (USA) [8] 30 1 Unter Zugzwang It’s Handled 3
de," 2014 Tom Verica Shonda Rhimes 10,52 Mio"
de, 31 2 Die zweite Geliebte Guess Who’s Coming to Dinner 10
de," 2014 Allison Liddi-Brown Heather Mitchell 9,01 Mio"
de, Smith geht nach Washington Mrs
de, Smith Goes to Washington 17
de," 2014 Jeannot Szwarc Matt Byrne 9,51 Mio"
de, 33 4 Diskreditiert Say Hello to My Little Friend 24
de," 2014 Oliver Bokelberg Mark Fish 8,62 Mio"
de," 34 5 Operation Remington More Cattle, Less Bull 31"
de," 2014 Randy Zisk Jenna Bans 9,18 Mio"
de, 35 6 Ikarus Icarus 7
de," 2014 Julie Anne Robinson Peter Noah 8,66 Mio"
de, 36 7 Auf Schritt und Tritt Everything’s Coming Up Mellie 14
de," 2014 Michael Katleman Peter Nowalk 9,04 Mio"
de," 37 8 Der Traum von Vermont Vermont is for Lovers, Too 21"
de," 2014 Ava DuVernay Mark Wilding 8,93 Mio"
de, 38 9 Man lebt nur einmal YOLO 5
de," 2014 Oliver Bokelberg Chris Van Dusen 8,27 Mio"
de, 39 10 Todsünde A Door Marked Exit 12
de," 2014 Tom Verica Zahir McGhee 9,22 Mio"
de," 40 11 Die Kandidatin Ride, Sally, Ride 27"
de," 2014 Tom Verica Raamla Mohamed 9,32 Mio"
de, 41 12 Finger weg von den First Ladies We Do Not Touch the First Ladies 6
de," 2014 Oliver Bokelberg Heather Mitchell 8,53 Mio"
de, 42 13 Gefährliche Beichte No Sun on the Horizon 13
de," 2014 Randy Zisk Matt Byrne 8,22 Mio"
de, 43 14 Zum Wohle des Landes Kiss Kiss Bang Bang 20
de," 2014 Paul McCrane Mark Fish 9,08 Mio"
de, 44 15 Familieninterview Mama Said Knock You Out 27
de," 2014 Tony Goldwyn Zahir McGhee 9,01 Mio"
de, 45 16 Abgeschaltet The Fluffer 3
de," 2014 Jeanott Szwarc Chris Van Dusen & Raamla Mohamed 9,13 Mio"
de, 46 17 Russisches Roulette Flesh and Blood 10
de," 2014 Debbie Allen Severiano Canales & Miguel Nolla 9,23 Mio"
de, 47 18 Der Preis für freie und faire Wahlen The Price of Free and Fair Election 17
de," 2014 Tom Verica Shonda Rhimes & Mark Wilding 10,57 Mio"
de, Staffel 4 [ Bearbeiten | Quelltext bearbeiten ] Die Erstausstrahlung der vierten Staffel war vom 25
de, September 2014 bis zum 14
de, Mai 2015 auf dem US-amerikanischen Sender ABC zu sehen
de," [9] Eine deutschsprachige Erstausstrahlung im Fernsehen wurde noch nicht gesendet, ist aber seit dem 12"
de, Oktober 2015 bei dem Video-on-Demand -Anbieter Amazon Instant Video verfügbar
de," ) Deutscher Titel Original­titel Erstaus­strahlung USA Deutsch­sprachige Erstaus­strahlung (—) Regie Drehbuch Zuschauer (USA) [10] 48 1 Tage in der Sonne Randy, Red, Superfreak and Julia 25"
de," 2015 Tom Verica Shonda Rhimes 11,96 Mio"
de, 49 2 Ein perfektes Paar The State of the Union 2
de," 2015 Allison Liddi-Brown Heather Mitchell 10,34 Mio"
de, 50 3 Der Weg zur Macht Inside the Bubble 9
de," 2015 Randy Zisk Matt Byrne 9,52 Mio"
de," 51 4 Sex, Lügen & Video The Bleep 16"
de," 2015 Paul McCrane Mark Fish 9,91 Mio"
de, 52 5 Der Schlüssel The Key 23
de," 2015 Oliver Bokelberg Chris Van Dusen 9,98 Mio"
de, 53 6 Die Hoffnung stirbt zuletzt An Innocent Man 30
de," 2015 Jeannot Szwarc Zahir McGhee 9,32 Mio"
de, 54 7 Bitteres Trauma Baby Made a Mess 6
de," 2015 Julie Anne Robinson Jenna Bans 9,82 Mio"
de, 55 8 Das letzte Abendmahl The Last Supper 13
de," 2015 Julie Anne Robinson Allan Heinberg 10,05 Mio"
de, 56 9 Der Zweck heiligt die Mittel Where the Sun Don't Shine 20
de," 2015 Tony Goldwyn Mark Wilding 10,15 Mio"
de, 57 10 Entführt Run 29
de," 2015 Tom Verica Shonda Rhimes 10,48 Mio"
de, 58 11 Der Mann im Wasserglas Where's the Black Lady? 5
de," 2015 Debbie Allen Raamla Mohamed 9,58 Mio"
de, 59 12 Auktion Gladiators Don't Run 12
de," 2015 Randy Zisk Paul Willams Davies 9,32 Mio"
de, 60 13 Retter in der Not No More Blood 19
de," 2015 Randy Zisk Heather Mitchell 9,62 Mio"
de, 61 14 Totenwache The Lawn Chair 5
de," 2015 Tom Verica Severino Canales 9,57 Mio"
de, 62 15 Die Aussage von Diego Muñoz The Testimony of Diego Muñoz 12
de," 2015 Allison Liddi-Brown Mark Fish 8,25 Mio"
de, 63 16 Kinky Sue It's Good to Be Kink 19
de," 2015 Paul McCrane Matt Byrne 7,79 Mio"
de, 64 17 Hochzeit im weißen Haus Put a Ring on It 26
de," 2015 Regina King Chris Van Dusen 8,06 Mio"
de, 65 18 Ehre deinen Vater Honor Thy Father 2
de," 2015 Jeannot Szwarc Severiano Canales 7,27 Mio"
de, 66 19 Mut zur Wahrheit I'm Just a Bill 16
de," 2015 Debbie Allen Raamla Mohammed 7,86 Mio"
de, 67 20 Zwischen Leben und Tod First Lady Sings the Blues 23
de," 2015 David Rodriguez Paul William Davies 7,79 Mio"
de, 68 21 Die Macht der Frauen A Few Good Women 7
de," 2015 Oliver Bokelberg Severiano Canales & Jess Brownell 7,44 Mio"
de, 69 22 Abrechnung You Can't Take Command 14
de," 2015 Tom Verica Shonda Rhimes & Mark Wilding 8,08 Mio"
de, Staffel 5 [ Bearbeiten | Quelltext bearbeiten ] Die Erstausstrahlung der fünften Staffel war vom 24
de, September 2015 bis zum 12
de, Mai 2016 auf dem US-amerikanischen Sender ABC zu sehen
de," Eine deutschsprachige Erstausstrahlung im Fernsehen wurde noch nicht gesendet, ist aber seit dem 1"
de, Juni 2017 bei dem Video-on-Demand-Anbieter Amazon Instant Video verfügbar
de, ) Deutscher Titel Original­titel Erstaus­strahlung USA Deutsch­sprachige Erstaus­strahlung (—) Regie Drehbuch Zuschauer (USA) [11] 70 1 Staatsräson Heavy is the Head 24
de," Juni 2017 Tom Verica Shonda Rhimes 10,25 Mio"
de, 71 2 Amerikas Geliebte Yes 1
de," Juni 2017 Tony Goldwyn Heather Mitchell 9,12 Mio"
de, 72 3 Mellie will mehr Paris is Burning 8
de," Juni 2017 Jann Turner Matt Byrne 8,76 Mio"
de, 73 4 Auf der Jagd Dog-Whistle Politics 15
de," Juni 2017 Zetna Fuentes Mark Fish 8,06 Mio"
de, 74 5 Amtsenthebung You Got Served 22
de," Juni 2017 Kevin Bray Zahir McGhee 8,28 Mio"
de," 75 6 Gedächtnislücken Get Out of Jail, Free 29"
de," Juni 2017 Chandra Wilson Chris Van Dusen 7,80 Mio"
de, 76 7 Selbst der Teufel verdient eine zweite Chance Even the Devil Deserves a Second Chance 5
de," Juni 2017 Oliver Bokelberg Raamla Mohamed 8,03 Mio"
de, 77 8 Überläufer Rasputin 12
de," Juni 2017 John Terlesky Paul William Davies 7,70 Mio"
de," 78 9 Filibuster Baby, It's Cold Outside 19"
de," Juni 2017 Tom Verica Mark Wilding 8,13 Mio"
de, 79 10 Der Whistleblower It's Hard Out Here for a General 11
de," Juni 2017 Tom Verica Severiano Canales 6,96 Mio"
de, 80 11 Schmerzliche Wahrheit The Candidate 18
de," Juni 2017 Allison Liddi-Brown Alison Schapker 6,09 Mio"
de, 81 12 Vertuschung Wild Card 25
de," Juni 2017 Allison Liddi-Brown Mark Fish 5,85 Mio"
de, 82 13 Unter Beobachtung The Fish Rots from the Head 10
de," Juni 2017 Sharat Raju Heather Mitchell 5,97 Mio"
de, 83 14 Konfrontationen I See You 17
de," Juni 2017 Paris Barclay Matt Byrne 6,31 Mio"
de, 84 15 Neue Schützlinge Pencil's Down 24
de," Juni 2017 Regina King Chris Van Dusen 6,15 Mio"
de, 85 16 Schmutzige Methoden The Miseducation of Susan Ross 31
de," Juni 2017 Scott Foley Raamla Mohamed 6,44 Mio"
de, 86 17 Kurzschlussreaktion Thwack! 7
de," Juni 2017 Tony Goldwyn Zahir McGhee 5,88 Mio"
de, 87 18 Die Hochzeit des Jahrzehnts Till Death Do Us Part 21
de," Juni 2017 Steph Green Paul William Davies 6,00 Mio"
de, 88 19 Zickenkrieg Buckle Up 28
de," Juni 2017 Oliver Bokelberg Michelle Lirtzman 6,25 Mio"
de, 89 20 Der Feind meines Feindes Trump Card 5
de," Juni 2017 Jann Turner Severiano Canales & Jess Brownell 6,06 Mio"
de, 90 21 Das ist meine Tochter That's My Girl 12
de," Juni 2017 Tom Verica Shonda Rhimes & Mark Wilding 6,65 Mio"
de, Staffel 6 [ Bearbeiten | Quelltext bearbeiten ] Die Erstausstrahlung der sechsten Staffel war vom 26
de, Mai 2017 auf dem US-amerikanischen Sender ABC zu sehen
de," Eine deutschsprachige Erstausstrahlung im Fernsehen wurde noch nicht gesendet, ist aber seit dem 1"
de, Dezember 2018 bei dem Video-on-Demand-Anbieter Amazon Instant Video verfügbar
de, ) Deutscher Titel Original­titel Erstaus­strahlung USA Deutsch­sprachige Erstaus­strahlung (—) Regie Drehbuch Zuschauer (USA) [12] 91 1 Attentat Survival of the Fittest 26
de," 2018 Tom Verica Shonda Rhimes 7,62 Mio"
de, 92 2 Mit allen Mitteln Hardball 2
de," 2018 Allison Liddi-Brown Matt Byrne 6,54 Mio"
de, 93 3 Schlimmer als der Tod Fates Worse Than Death 9
de," 2018 Scott Foley Mark Fish 6,22 Mio"
de, 94 4 Kein gewöhnliches Verbrechen The Belt 16
de," 2018 Tom Verica Paul William Davies 6,06 Mio"
de, 95 5 Beziehungsprobleme They All Bow Down 9
de," 2018 Millicent Shelton Zahir McGhee 5,26 Mio"
de, 96 6 Schwachstelle Extinction 16
de," 2018 Tony Goldwyn Chris Van Dusen 5,63 Mio"
de, 97 7 Der Verräter in den eigenen Reihen A Traitor Among Us 23
de," 2018 Tom Verica Alison Schapker 5,40 Mio"
de, 98 8 Eine geborene Anführerin A Stomach for Blood 30
de," 2018 Oliver Bokelberg Severiano Canales 5,57 Mio"
de, 99 9 Überlebenskampf Dead in the Water 6
de," 2018 Nicole Rubio Michelle Lirtzman 5,10 Mio"
de, 100 10 Die Entscheidung The Decision 13
de," 2018 Sharat Raju Johanna Lee 5,26 Mio"
de, 101 11 Trojanisches Pferd Trojan Horse 20
de," 2018 Jann Turner Jess Brownell & Nicholas Nardini 5,11 Mio"
de, 102 12 Drohnenalarm Mercy 27
de," 2018 Nzingha Stewart Severiano Canales & Ameni Rozsa 5,19 Mio"
de, 103 13 Das Paket The Box 4
de," 2018 Steph Green Raamla Mohamed & Austin Guzman 5,15 Mio"
de, 104 14 Begnadigung Head Games 11
de," 2018 Zetna Fuentes Chris Van Dusen & Juan Carlos Fernandez 5,10 Mio"
de, 105 15 Die Zeit läuft Tick Tock 18
de," 2018 Salli Richardson-Whitfield Zahir McGhee & Michelle Lirtzman 5,23 Mio"
de, 106 16 Machtwechsel Transfer of Power 18
de," 2018 Tony Goldwyn Matt Byrne & Mark Fish 5,23 Mio"
de, Staffel 7 [ Bearbeiten | Quelltext bearbeiten ] Die Erstausstrahlung der siebten Staffel war vom 5
de, April 2018 auf dem US-amerikanischen Sender ABC zu sehen
de," Eine deutschsprachige Erstausstrahlung im Fernsehen wurde noch nicht gesendet, ist aber seit dem 13"
de," September 2019 bei einigen Video-on-Demand -Anbietern, wie z"
de," Videoload , Maxdome , YouTube und iTunes verfügbar"
de, Oktober 2019 liegt die finale Staffel auch zum Kauf bei Amazon Video bereit
de, ) Deutscher Titel Original­titel Erstaus­strahlung USA Deutsch­sprachige Erstaus­strahlung (—) Regie Drehbuch Zuschauer (USA) [13] 107 1 Monument Watch Me 5
de," 2019 Jann Turner Shonda Rhimes 5,52 Mio"
de, 108 2 Das Staatsbankett Pressing the Flesh 12
de," 2019 Tony Goldwyn Matt Byrne 5,00 Mio"
de, 109 3 Tag 101 Day 101 19
de," 2019 Scott Foley Zahir McGhee 4,70 Mio"
de, 110 4 Gipfeltreffen Lost Girls 26
de," 2019 Nicole Rubio Ameni Rozsa & Austin Guzman 4,88 Mio"
de, 111 5 Liebe ohne Zukunft Adventures in Babysitting 2
de," 2019 Oliver Bokelberg Serveriano Canales & Tia Napolitano 4,89 Mio"
de, 112 6 Wo ist die Braut? Vampires and Bloodsuckers 9
de," 2019 Jann Turner Chris Van Dusen & Tia Napolitano 5,00 Mio"
de, 113 7 Dinosaurierknochen Something Borrowed 16
de," 2019 Sharat Raju Mark Fish 4,97 Mio"
de," 114 8 Ruhe in Frieden, Quinn! Robin 18"
de," 2019 Daryn Okada Juan Carlos Fernandez 5,17 Mio"
de, 115 9 Gute Menschen Good People 25
de," 2019 Nzingha Stewart Shonda Rhimes, Jess Brownell & Nicholas Nardini 5,19 Mio"
de, 116 10 Tribunal The People v
de," 2019 Kerry Washington Ameni Rozsa 5,62 Mio"
de, 117 11 Geheimnisverrat Army of One 8
de," 2019 Allison Liddi-Brown Austin Guzman 4,64 Mio"
de, 118 12 Sammelklage Allow Me to Reintroduce Myself [Anm
de," 2019 Tony Goldwyn Raamla Mohamed 4,95 Mio"
de, 119 13 Die Entführung der Air Force Two Air Force Two 8
de," 2019 Valerie Weiss Severiano Canales 4,67 Mio"
de, 120 14 Virus The List 15
de," Evans Juan Carlos Fernandez & Jess Brownell 4,74 Mio"
de, 121 15 Schwarzer Peter The Noise 29
de," 2019 Darby Stanchfield Raamla Mohamed & Jeremy Gordon 3,71 Mio"
de, 122 16 Ich bin nicht schuldig People Like Me 5
de," 2019 Joe Morton Chris Van Dusen & Nicholas Nardini 3,83 Mio"
de, 123 17 Die Macht der Wahrheit Standing in the Sun 12
de," 2019 Jann Turner Mark Fish & Matt Byrne 4,15 Mio"
de, 124 18 Der letzte Vorhang Over a Cliff 19
de," 2019 Tom Verica Shonda Rhimes 5,46 Mio"
de," Anmerkungen [ Bearbeiten | Quelltext bearbeiten ] ↑ Erster Teil vom Crossover mit der Folge 58, Lahey v"
de, Commonwealth of Pennsylvania der Serie How to Get Away with Murder 
de, Weblinks [ Bearbeiten | Quelltext bearbeiten ] Episodenliste in der Internet Movie Database (englisch) Episodenliste bei TheFutonCritic
de,com Episodenliste bei Fernsehserien
de,de Einzelnachweise [ Bearbeiten | Quelltext bearbeiten ] ↑ Scandal: Season 1 
de, Archiviert vom Original am 23
de, Info: Der Archivlink wurde automatisch eingesetzt und noch nicht geprüft
de, Bitte prüfe Original- und Archivlink gemäß Anleitung und entferne dann diesen Hinweis
de, @1 @2 Vorlage:Webachiv/IABot/tvlistings
de, ↑ Bernd Michael Krannich: Scandal: Deutschlandpremiere der US-Serie im Oktober bei Super RTL 
de, ↑ Scandal: 2011-12 Season TV Ratings 
de, ↑ Scandal: Season 2 
de, Archiviert vom Original am 9
de, Info: Der Archivlink wurde automatisch eingesetzt und noch nicht geprüft
de, Bitte prüfe Original- und Archivlink gemäß Anleitung und entferne dann diesen Hinweis
de, @1 @2 Vorlage:Webachiv/IABot/tvlistings
de, ↑ Scandal: Season Two Ratings 
de, ↑ Scandal: Season 3 
de,de – Amazon zeigt neue „Scandal“- & „Revenge“-Staffeln 
de, ↑ Scandal: Season Three Ratings 
de, ↑ Scandal: Season 4 
de, ↑ Scandal: Season Four Ratings 
de, ↑ Scandal: Season Five Ratings 
de, ↑ Scandal: Season Six Ratings 
de, ↑ Scandal: Season Seven Ratings 
de, Abgerufen von „ https://de
de,php?title=Scandal_(Fernsehserie)/Episodenliste&oldid=221343289 “ Kategorie : Episodenliste Versteckte Kategorie: Wikipedia:Defekte Weblinks/Ungeprüfte Archivlinks 2019-05
de,"aus Wikipedia, der freien Enzyklopädie Zur Navigation springen Zur Suche springen James Halleck ""Hal"" Reid (* 14"
de, April 1862 oder 1863 in Cedarville ; † 22
