labels,text
en, v t e Communes of the Cantal department Prefecture Aurillac Subprefectures Mauriac Saint-Flour Other Albepierre-Bredons Allanche Alleuze Ally Andelat Anglards-de-Saint-Flour Anglards-de-Salers Anterrieux Antignac Apchon Arches Arnac Arpajon-sur-Cère Auriac-l'Église Auzers Ayrens Badailhac Barriac-les-Bosquets Bassignac Beaulieu Besse Boisset Bonnac Brageac Brezons Carlat Cassaniouze Cayrols Celoux Cézens Chaliers Chalvignac Champagnac Champs-sur-Tarentaine-Marchal Chanterelle La Chapelle-d'Alagnon La Chapelle-Laurent Charmensac Chaudes-Aigues Chaussenac Chazelles Cheylade Le Claux Clavières Collandres Coltines Condat Coren Crandelles Cros-de-Montvert Cros-de-Ronesque Cussac Deux-Verges Dienne Drugeac Escorailles Espinasse Le Falgoux Le Fau Ferrières-Saint-Mary Fontanges Freix-Anglards Fridefont Giou-de-Mamou Girgols Glénat Gourdièges Jabrun Jaleyrac Joursac Jou-sous-Monjou Junhac Jussac Labesserette Labrousse Lacapelle-Barrès Lacapelle-del-Fraisse Lacapelle-Viescamp Ladinhac Lafeuillade-en-Vézie Landeyrat Lanobre Lapeyrugue Laroquebrou Laroquevieille Lascelle Lastic Laurie Laveissenet Laveissière Lavigerie Leucamp Leynhac Leyvaux Lieutadès Lorcières Lugarde Madic Malbo Mandailles-Saint-Julien Marcenat Marchastel Marcolès Marmanhac Massiac Maurines Maurs Méallet Menet Mentières Molèdes Molompize La Monselie Montboudif Montchamp Le Monteil Montgreleix Montmurat Montsalvy Montvert Moussages Murat Narnhac Naucelles Neussargues en Pinatelle Neuvéglise-sur-Truyère Nieudan Omps Pailherols Parlan Paulhac Paulhenc Peyrusse Pierrefort Pleaux Polminhac Pradiers Prunet Puycapel Quézac Rageade Raulhac Reilhac Rézentières Riom-ès-Montagnes Roannes-Saint-Mary Roffiac Rouffiac Le Rouget-Pers Roumégoux Rouziers Ruynes-en-Margeride Saignes Saint-Amandin Saint-Antoine Saint-Bonnet-de-Condat Saint-Bonnet-de-Salers Saint-Cernin Saint-Chamant Saint-Cirgues-de-Jordanne Saint-Cirgues-de-Malbert Saint-Clément Saint-Constant-Fournoulès Sainte-Eulalie Sainte-Marie Saint-Étienne-Cantalès Saint-Étienne-de-Carlat Saint-Étienne-de-Chomeil Saint-Étienne-de-Maurs Saint-Georges Saint-Gérons Saint-Hippolyte Saint-Illide Saint-Jacques-des-Blats Saint-Julien-de-Toursac Saint-Mamet-la-Salvetat Saint-Martial Saint-Martin-Cantalès Saint-Martin-sous-Vigouroux Saint-Martin-Valmeroux Saint-Mary-le-Plain Saint-Paul-de-Salers Saint-Paul-des-Landes Saint-Pierre Saint-Poncy Saint-Projet-de-Salers Saint-Rémy-de-Chaudes-Aigues Saint-Santin-Cantalès Saint-Santin-de-Maurs Saint-Saturnin Saint-Saury Saint-Simon Saint-Urcize Saint-Victor Saint-Vincent-de-Salers Salers Salins Sansac-de-Marmiesse Sansac-Veinazès Sauvat La Ségalassière Ségur-les-Villas Sénezergues Siran Soulages Sourniac Talizat Tanavelle Teissières-de-Cornet Teissières-lès-Bouliès Les Ternes Thiézac Tiviers Tournemire Trémouille La Trinitat Le Trioulou Trizac Ussel Vabres Val-d'Arcomie Valette Valjouze Valuéjols Le Vaulmier Vebret Védrines-Saint-Loup Velzic Vernols Veyrières Vézac Vèze Vezels-Roussy Vic-sur-Cère Vieillespesse Vieillevie Le Vigean Villedieu Virargues Vitrac Ydes Yolet Ytrac Authority control: National libraries France (data) This Cantal geographical article is a stub 
en, You can help Wikipedia by expanding it 
en," v t e Retrieved from "" https://en"
en,"php?title=Maurines&oldid=1025399762 "" Categories : Communes of Cantal Cantal geography stubs Hidden categories: Articles with short description Short description is different from Wikidata Infobox mapframe without OSM relation ID on Wikidata Coordinates on Wikidata Pages using infobox settlement with image map1 but not image map Articles containing Occitan (post 1500)-language text Commons category link from Wikidata Articles with BNF identifiers All stub articles Pages using the Kartographer extension"
es,"De Wikipedia, la enciclopedia libre Ir a la navegación Ir a la búsqueda John Gibbons John Gibbons en 2007"
es," Datos personales Nacimiento Great Falls, Montana , Estados Unidos 8 de junio de 1962 (59 años) Nacionalidad(es) Estadounidense Carrera deportiva Deporte Béisbol Club profesional Debut deportivo 11 de abril de 1984 ( Mets de Nueva York ) Promedio de bateo "
es,220 Home runs 1 Carreras impulsadas 2 Club Azulejos de Toronto Posición receptor / mánager Dorsal(es) 5 Bateo / Lanz
es," Derecha / Derecha Retirada deportiva 4 de octubre de 1986 (Mets de Nueva York) Trayectoria Como jugador Mets de Nueva York (1984–1986) Como mánager Azulejos de Toronto (2004–2008, 2013–presente) Como entrenador Azulejos de Toronto (2002–2004) Reales de Kansas City (2009–2011) [ editar datos en Wikidata ] John Michael Gibbons (nacido el 8 de junio de 1962, Great Falls, Montana , Estados Unidos ) es un receptor y mánager de béisbol estadounidense"
es, Fue jugador de los Mets de Nueva York entre 1984 y 1986
es, Luego se desempeñó como entrenador de los Azulejos de Toronto entre 2002 y 2004 y mánager del mismo club entre 2004 y 2008
es, Posteriormente fue entrenador de los Reales de Kansas City entre 2009 y 2011
es, Desde 2013 es nuevamente mánager de los Azulejos de Toronto
es, Referencias [ editar ] Este artículo es una traducción parcial del artículo de la Wikipedia en inglés : en:John Gibbons Control de autoridades Proyectos Wikimedia Datos: Q3181578 Multimedia: John Gibbons Deportistas MLB : 114744 Datos: Q3181578 Multimedia: John Gibbons Obtenido de « https://es
es,php?title=John_Gibbons&oldid=125480861 » Categorías : Hombres Nacidos en 1962 Beisbolistas de Estados Unidos Beisbolistas de New York Mets Entrenadores de las Grandes Ligas de Béisbol Categorías ocultas: Wikipedia:Artículos con datos por trasladar a Wikidata Personas vivas
es,"De Wikipedia, la enciclopedia libre Ir a la navegación Ir a la búsqueda Fermentación del mosto El proceso de fermentación del vino hace referencia a la función catalizadora que convierte el mosto o un jugo de uva en una bebida alcohólica"
es," Se consume oxígeno Durante la fermentación, la levadura interactúa con los azúcares del mosto para crear etanol -comúnmente conocido como alcohol etílico- y dióxido de carbono (CO2, como un subproducto )"
es," En la elaboración del vino la temperatura y la velocidad de la fermentación son factores importantes, así como los niveles de oxígeno presentes en el mosto al inicio de la fermentación"
es," El riesgo de la fermentación detenida y el desarrollo de varios defectos del vino también pueden ocurrir durante esta etapa, que puede tardar de 5 a 14 días de fermentación primaria y, potencialmente, entre otros 5 y 10 días para una segunda fermentación"
es," La fermentación se puede realizar en tanques de acero inoxidable , en cubas de madera abierta, dentro de un barril y también dentro de la botella como ocurre en la producción de muchos vinos espumosos - cava y champán entre otros- durante la segunda fermentación"
es, [ 1 ] ​ [ 2 ] ​ Depósitos o tanques para la fermentación de vino
es, Índice 1 Historia 2 Proceso de elaboración 3 Otros compuestos que participan 4 Consideraciones en la elaboración de vino 5 Otros tipos de fermentación 5
es,1 Fermentación en botella 5
es,2 Maceración carbónica 5
es,3 Fermentación maloláctica 6 Referencias Historia [ editar ] La presencia natural de la fermentación significa que probablemente fue observado por primera vez desde hace mucho tiempo por los seres humanos
es," [ 3 ] ​ Los primeros usos de la palabra ""fermentación"" en relación con la elaboración del vino fue en referencia a la aparente ""ebullición"" en el mosto que proviene de la reacción anaeróbica de la levadura con el azúcar en el jugo de uva y la liberación de dióxido de carbono"
es," El latín fervere significa, literalmente, hervir"
es," A mediados del siglo XIX, Louis Pasteur tomó apuntes de la conexión entre la levadura y el proceso de la fermentación en el que la levadura actúa como catalizador y mediador a través de una serie de reacciones que convierten el azúcar en alcohol"
es," El descubrimiento de la vía de Embden-Meyerhof por Gustav Embden, Otto Fritz Meyerhof y Jakub Karol Parnas a principios del siglo XX contribuyó más a la comprensión de los complejos procesos químicos involucrados en la conversión del azúcar en alcohol"
es," [ 4 ] ​ Proceso de elaboración [ editar ] La ""pruina"", visible como un polvo en las bayas, contiene ceras y levaduras Fermentación del mosto para la producción de vino blanco En la elaboración del vino, se hace distinción entre las levaduras silvestres que están presentes de forma natural en las bodegas, viñedos y en las propias uvas (a veces conocida como la ""pruina"" o el ""rubor"" de la uva) y levaduras cultivadas, que son específicamente aisladas e inoculadas para su uso en la elaboración del vino"
es," Los géneros más comunes de levaduras silvestres que se encuentran en la elaboración del vino incluyen Candida, Klöckera/Hanseniaspora, Metschnikowiaceae, Pichia y Zygosaccharomyces"
es," Las levaduras silvestres pueden producir vinos de alta calidad y de sabor único; sin embargo, a menudo son impredecibles y pueden presentar rasgos menos deseables para el vino e incluso pueden contribuir a su deterioro"
es," Los tradicionales fabricantes de vinos, sobre todo ; no obstante, muchos fabricantes prefieren controlar la fermentación con predecibles levaduras cultivadas"
es, Las levaduras cultivadas más utilizadas en la elaboración del vino pertenecen a la especie Saccharomyces cerevisiae 
es, Dentro de esta especie son varios cientos de diferentes cepas de levadura que se pueden utilizar durante la fermentación para afectar el calor o el vigor del proceso y mejorar o eliminar ciertos sabores característicos del varietal
es," El uso de diferentes cepas de levaduras son una importante contribución a la diversidad de vinos, incluso entre la misma variedad de uva"
es," [ 5 ] ​ La adición de levaduras cultivadas normalmente ocurre primero con la levadura en un estado seco o ""inactivo"" y se reactiva en agua caliente o jugo de uva diluido antes de ser añadido al mosto"
es," Para proliferar y ser activa en la fermentación, la levadura necesita tener acceso a un suministro continuo de carbono , nitrógeno, azufre, fósforo, así como el acceso a diversas vitaminas y minerales"
es," Estos componentes están presentes de forma natural en el mosto de la uva, pero su cantidad puede ser corregida mediante la adición de paquetes de nutrientes al vino, con el fin de fomentar un entorno más adecuado para la levadura"
es," El oxígeno es necesario también, pero en la elaboración del vino, el riesgo de oxidación y la falta de producción de alcohol de la levadura oxigenada requiere que la exposición de oxígeno se mantenga a un mínimo"
es, [ 6 ] ​ Levadura seca para la elaboración del vino (a la izquierda) y nutrientes de levadura utilizados en el proceso de rehidratación para estimular las células de levadura
es," Tras la introducción de las levaduras vivas al mosto de la uva, los fosfatos se unen a las moléculas de azúcar y las de los seis carbonos comienzan a dividirse en tres piezas de carbono y pasar por una serie de reacciones de reordenamiento"
es," Durante este proceso, el carboxílico (átomo de carbono) se libera en forma de dióxido de carbono con el resto de los componentes convirtiéndose en acetaldehído"
es," La falta de oxígeno en este proceso anaeróbico permite que el acetaldehído se convierta con el tiempo, por la reducción, en etanol"
es," Durante la conversión de acetaldehído, una pequeña cantidad se convierte, por la oxidación, en ácido acético que, en exceso, puede contribuir al defecto del vino conocido como acidez volátil (contaminación de vinagre)"
es," Después que la levadura haya concluido su ciclo de vida, cae hacia el fondo del tanque de fermentación como sedimento conocido tal como lías o heces de vino"
es, [7] Otros compuestos que participan [ editar ] El metabolismo de los aminoácidos y la descomposición de los azúcares por las levaduras tiene el efecto de crear otros compuestos bioquímicos que pueden contribuir al sabor y el aroma del vino
es," Estos compuestos pueden ser considerados ""volátiles"", como aldehídos , acetato de etilo , éster , ácidos grasos, aceites de fusel, sulfuro de hidrógeno, cetonas y mercaptanos ) o ""no volátiles"", como glicerol , ácido acético y ácido succínico"
es," La levadura también tiene el efecto, durante la fermentación, de liberar glucósido hidrolasas que pueden hidrolizar los precursores de sabores de alifáticos (un componente de sabor que reacciona con el roble ), derivados del benceno, monoterpenos (responsable de las aromas florales de las uvas como moscatel y Traminer ), isoprenoides (responsable de darle sabor de algunas especias en Chardonnay ), y fenoles"
es, Algunas cepas de levaduras pueden generar tioles volátiles que contribuyen a los aromas afrutados de muchos vinos tal como el aroma de la grosella espinosa comúnmente asociada con el Sauvignon blanc
es," Las levaduras Brettanomyces son responsables de la ""aroma de corral"", característico de algunos vinos tintos como Borgoña y Pinot noir"
es, [ 7 ] ​ Consideraciones en la elaboración de vino [ editar ] El dióxido de carbono es visible durante el proceso de fermentación en forma de burbujas en el mosto
es," Durante la fermentación, hay varios factores que los fabricantes de vino deben tener en cuenta"
es, El más notable es el de la temperatura interna del mosto
es, El propio proceso bioquímico de la fermentación crea una gran cantidad de residuos de calor que puede sacar el mosto del rango de la temperatura ideal para el vino
es," Normalmente, el vino blanco se fermenta entre 18 y 20ºC aunque un fabricante de vino puede optar por utilizar una temperatura más alta para llevar a cabo parte de la complejidad del vino"
es, El vino tinto es usualmente fermentado a temperaturas más altas de hasta 29°C
es," La fermentación a temperaturas más altas puede tener efectos perjudiciales para el vino, aturdiendo la levadura y dejarla en inactividad e incluso ""evaporizando"" algunos de los sabores de los vinos"
es," Algunos fabricantes de vino pueden fermentar los vinos tintos a temperaturas más frescas, típico de los vinos blancos, con el fin de sacar a relucir más sabores de la fruta"
es," Para controlar el calor generado durante la fermentación, el fabricante de vino tiene que elegir un recipiente de tamaño adecuado o usar dispositivos de enfriamiento de distintos tipos, desde las antiguas tradiciones de Burdeos de colocar la cuba de fermentación en la parte superior de los bloques de hielo hasta el moderno uso, en la actualidad, de los sofisticados tanques de fermentación con anillos de enfriamiento integrados"
es," [ 8 ] ​ Un factor de riesgo implicado en la fermentación es el desarrollo de residuos químicos y el deterioro que pueden ser corregidos con la adición de dióxido de azufre (SO 2), aunque el exceso del mismo puede conducir a defectos del vino"
es," Un fabricante de vino que quiera hacer un vino con altos niveles de azúcar residual (como un vino de postre ) puede detener la fermentación inicial, ya sea bajando la temperatura del mosto para aturdir a la levadura o añadiendo un alto nivel de alcohol (como el brandy ) al mosto para matar la levadura y crear un vino fortificado "
es," Otros tipos de fermentación [ editar ] En la elaboración del vino, hay diferentes procesos que van bajo el título de ""fermentación"", pero podría no seguir el mismo procedimiento comúnmente asociado con la fermentación del vino"
es," Fermentación en botella [ editar ] La fermentación en botella es un método de producción de vino espumoso originario de la región Champagne en la que después de que el cuvée ha pasado a través de una fermentación de levadura principal; luego, el vino es embotellado y pasa por una segunda fermentación donde el azúcar y la levadura adicional, conocida como licor de tiraje, se añade al vino"
es," Esta segunda fermentación es lo que crea las burbujas de dióxido de carbono, la cual el vino espumoso es conocido por todos"
es," [ 9 ] ​ Maceración carbónica [ editar ] El proceso de maceración carbónica también se conoce como fermentación de la uva entera donde en vez de agregar levadura, la fermentación de las uvas se estimula para tomar lugar dentro de las bayas de uvas individuales"
es," Este método es común en la creación de vino Beaujolais y consiste en racimos enteros de uvas almacenadas en un contenedor cerrado, con el oxígeno en el contender que es reemplazado por dióxido de carbono"
es," [ 10 ] ​ A diferencia de la fermentación normal, donde la levadura convierte el azúcar en alcohol, la maceración carbónica trabaja con enzimas dentro de la uva descomponiendo la materia celular para formar etanol y otras propiedades químicas"
es, Los vinos resultantes son generalmente suaves y afrutados
es," [ 11 ] ​ Fermentación maloláctica [ editar ] En lugar de levadura, las bacterias desempeñan un papel fundamental en la fermentación maloláctica, que es esencialmente la conversión del ácido málico en ácido láctico"
es, Esto tiene la ventaja de reducir un poco la acidez y hacer que el vino restante tenga un sabor más suave
es," Dependiendo del tipo de vino que el fabricante está tratando de producir, la fermentación maloláctica puede tomar lugar al mismo tiempo que la fermentación de la levadura"
es, [ 12 ] ​ Referencias [ editar ] ↑ J
es," Robinson (ed) ""The Oxford Companion to Wine"" Third Edition pg 267-269 Oxford University Press 2006 ISBN 0198609906 ↑ J"
es, Robinson Jancis Robinson's Wine Course Third Edition pg 74-84 Abbeville Press 2003 ISBN 0789208830 ↑ H
es, Johnson Vintage: The Story of Wine pg 16 Simon and Schuster 1989 ISBN 0671687026 ↑ J
es," Robinson (ed) ""The Oxford Companion to Wine"" Third Edition  pg 267 Oxford University Press 2006 ISBN 0198609906 ↑ J"
es," Robinson (ed) ""The Oxford Companion to Wine"" Third Edition  pg 778-779 Oxford University Press 2006 ISBN 0198609906 ↑ J"
es," Robinson (ed) ""The Oxford Companion to Wine"" Third Edition  pg 779 Oxford University Press 2006 ISBN 0198609906 ↑ J"
es," Robinson (ed) ""The Oxford Companion to Wine"" Third Edition  pg 780 Oxford University Press 2006 ISBN 0198609906 ↑ J"
es, Robinson Jancis Robinson's Wine Course Third Edition pg 82 Abbeville Press 2003 ISBN 0789208830 ↑ K
es, MacNeil The Wine Bible pg 168-169 Workman Publishing 2001 ISBN 1563054345 ↑ K
es, MacNeil The Wine Bible pg 33-34 Workman Publishing 2001 ISBN 1563054345 ↑ D
es," Bird "" Understanding Wine Technology "" pg 89-92 DBQA Publishing 2005 ISBN 1891267914 ↑ K"
es, MacNeil The Wine Bible pg 35 Workman Publishing 2001 ISBN 1563054345 Control de autoridades Proyectos Wikimedia Datos: Q3007963 Datos: Q3007963 Obtenido de « https://es
es,php?title=Fermentación_del_vino&oldid=142230153 » Categorías : Fermentaciones Enología Categoría oculta: Wikipedia:Páginas con enlaces mágicos de ISBN
en,"From Wikipedia, the free encyclopedia Jump to navigation Jump to search Australian immunologist For other people named Peter Doherty, see Peter Doherty (disambiguation) "
en," Peter Doherty AC FRS FMedSci Born Peter Charles Doherty 15 October 1940 ( 1940-10-15 ) (age 81) [1] Brisbane , Queensland , Australia Nationality Australian Alma mater University of Queensland (BVSc, MVSc, DVSc) University of Edinburgh (PhD) Known for Major histocompatibility complex Awards Nobel Prize in Physiology or Medicine (1996) Australian of the Year (1997) Leeuwenhoek Lecture (1999) [2] Scientific career Fields Medicine Immunology Institutions John Curtin School of Medical Research Australian National University Thesis Studies in the experimental pathology of louping-ill encephalitis (1970) Doctoral advisor G"
en, Stamp [3] Peter Charles Doherty AC FRS FMedSci (born 15 October 1940) [1] is an Australian immunologist and Nobel laureate
en," [4] He received the Albert Lasker Award for Basic Medical Research in 1995, the Nobel Prize in Physiology or Medicine jointly with Rolf M"
en, Zinkernagel [5] in 1996 and was named Australian of the Year in 1997
en," [6] In the Australia Day Honours of 1997, he was named a Companion of the Order of Australia for his work with Zinkernagel"
en, [7] He is also a National Trust Australian Living Treasure 
en," [8] In 2009 as part of the Q150 celebrations, Doherty's immune system research was announced as one of the Q150 Icons of Queensland for its role as an iconic ""innovation and invention"""
en, [9] Contents 1 Early life and education 2 Research and career 2
en,"1 Awards and honours 3 Personal life 4 References 5 External links Early life and education [ edit ] Peter Charles Doherty was born in the Brisbane suburb of Sherwood on 15 October 1940, to Eric Charles Doherty and Linda Doherty (née Byford)"
en," [10] [11] He grew up in Oxley , [12] and attended Indooroopilly State High School (which now has a lecture theatre named after him)"
en," After receiving his bachelor's degree in veterinary science in 1962 from the University of Queensland , he was a rural veterinary officer for the Queensland Department of Agriculture and Stock before taking up laboratory-based work at the Department's Animal Research Institute"
en, [13] There he met microbiology graduate Penelope Stephens and they were married in 1965
en, [13] Doherty received his master's degree in veterinary science in 1966 from the University of Queensland
en," [14] He obtained his PhD in pathology [15] in 1970 from the University of Edinburgh , Scotland, [3] then returned to Australia to continue his  research at the John Curtin School of Medical Research within the Australian National University in Canberra "
en, Research and career [ edit ] Doherty's research focuses [16] [17] on the immune system and his Nobel work described how the body's immune cells protect against viruses
en," He and Rolf Zinkernagel, the co-recipient of the 1996 Nobel Prize in Physiology or Medicine, discovered how T cells recognise their target antigens in combination with major histocompatibility complex (MHC) proteins"
en, [18] Viruses infect host cells and reproduce inside them
en, Killer T-cells destroy those infected cells so that the viruses cannot reproduce
en," Zinkernagel and Doherty discovered that, in order for killer T cells to recognise infected cells, they had to recognise two molecules on the surface of the cell – not only the virus antigen, but also a molecule of the major histocompatibility complex (MHC)"
en, This recognition was done by a T-cell receptor on the surface of the T cell
en, The MHC was previously identified as being responsible for the rejection of incompatible tissues during transplantation
en, Zinkernagel and Doherty discovered that the MHC was responsible for the body fighting meningitis viruses too
en," [19] His semi-autobiographical book, The Beginner's Guide to Winning the Nobel Prize , [20] was published in 2005"
en, A Light History of Hot Air was published in 2007 by Melbourne University Press
en, [21] In 2012 he published the book Sentinel Chickens 
en, [22] His fourth book The Knowledge Wars was published in 2015
en, [23] Awards and honours [ edit ] Doherty was elected a Fellow of the Royal Society (FRS) in 1987 
en," [2] In 1997, he received the Golden Plate Award of the American Academy of Achievement "
en," [24] He is the patron of the eponymous Peter Doherty Institute for Infection and Immunity (Doherty Institute), a joint venture between the University of Melbourne and Melbourne Health"
en," It houses a group of infection and immunology experts, including Director Professor Sharon Lewin , who are charged with leading the battle against infectious diseases in humans"
en, This became operational in 2014
en, [25] He became an Honorary Fellow of the Academy of Medical Sciences (FMedSci) in 2015
en, [26] In the same year he was elected Fellow of the Australian Academy of Health and Medical Sciences (FAHMS)
en, [27] In April 2017 he was inducted as a Fellow of the Royal Society of Victoria (FRSV)
en," [28] John Monash Science School , [29] Moreton Bay Boys College , [30] and Murrumba State Secondary College [31] each have a house named after him"
en," Personal life [ edit ] As of 2021 [update] , Peter Doherty and his wife Penny live in Melbourne"
en," [32] They have two sons, Michael, a neurologist working in the United States, [33] and James, a Melbourne-based barrister, [13] and six grandchildren"
en, [34] Doherty currently [ when? ] spends three months of the year conducting research at St
en," Jude Children's Research Hospital in Memphis , Tennessee, where he is a faculty member at the University of Tennessee Health Science Center through the College of Medicine "
en," [35] For the other 9 months of the year, he works in the Department of Microbiology and Immunology at the University of Melbourne , Victoria"
en, References [ edit ] ^ a b Anon (2017)
en,com (online Oxford University Press ed
en," A & C Black, an imprint of Bloomsbury Publishing plc"
en,1093/ww/9780199540884
en, (Subscription or UK public library membership required
en,") (subscription required) ^ a b ""Peter Doherty"" "
en, Archived from the original on 12 June 2018 
en, Retrieved 12 June 2018 
en," ^ a b Doherty, Peter Charles (1970)"
en, Studies in the experimental pathology of louping-ill encephalitis (PhD thesis)
en," ^ ""Laureate Professor Peter Doherty AC"" "
en, University of Queensland 
en, Archived from the original on 2 November 2018 
en, Retrieved 2 November 2018 
en," ^ ""Peter Doherty - Nobel Prize Inspiration Initiative"" "
en, Nobel Prize Inspiration Initiative 
en, Archived from the original on 28 September 2013 
en, Retrieved 26 September 2013 
en," ^ Lewis, Wendy (2010)"
en, Australians of the Year 
en, ISBN 978-1-74196-809-5 
en," ^ ""It's an Honour - Honours - Search Australian Honours"" "
en, Archived from the original on 4 June 2011 
en, Retrieved 30 July 2009 
en, Archived from the original on 5 September 2015 
en, Retrieved 30 August 2015 
en," ^ Bligh, Anna (10 June 2009)"
en," ""PREMIER UNVEILS QUEENSLAND'S 150 ICONS"" "
en, Queensland Government 
en, Archived from the original on 24 May 2017 
en, Retrieved 24 May 2017 
en, Retrieved 2 September 2021 
en," Doherty - Biographical"" "
en, Archived from the original on 22 December 2016 
en, Retrieved 7 March 2017 
en," ^ ""Antipodes Science: Peter Doherty"
en, Archived from the original on 23 October 2020
en," ^ a b c Collis, Brad"
en," ""Survival of the Cells"" "
en, Innovation Intelligence 
en, Archived from the original on 2 September 2021 
en, Retrieved 2 September 2021 
en," ^ ""Laureate Professor Peter Doherty AC"" "
en, University of Queensland 
en, Archived from the original on 2 November 2018 
en, Retrieved 4 November 2018 
en," ^ ""The American Association of Immunologists - Peter C"
en, Archived from the original on 25 September 2020
en, ^ Peter Doherty publications indexed by Google Scholar ^ 56489776600 Peter Doherty publications indexed by the Scopus bibliographic database
en," (subscription required) ^ Hawkes, Nigel (8 October 1996)"
en," ""Immunity scientists win Nobel prize"""
en," ^ ""The Nobel Prize in Physiology or Medicine 1996"" "
en, Archived from the original on 25 October 2018 
en, Retrieved 25 October 2018 
en," ^ The Beginner's Guide to Winning the Nobel Prize: The Miegunyah Press , an imprint of Melbourne University Publishing Ltd, 2005 [ ISBN missing ] ^ A Light History of Hot Air (2011) [ ISBN missing ] ^ Miegunyah Press Archived 14 July 2014 at the Wayback Machine , accessed 8 July 2014 [ ISBN missing ] ^ ""Interview: Peter Doherty, Nobel Prize Winner for Medicine in 1996"" Archived 31 August 2015 at the Wayback Machine , in ABC Lateline , 25 August 2015 [ ISBN missing ] ^ ""Golden Plate Awardees of the American Academy of Achievement"" "
en, American Academy of Achievement 
en," ^ ""Peter Doherty Institute, University of Melbourne"" "
en, Archived from the original on 6 July 2014 
en, Retrieved 8 July 2014 
en," ^ ""Report of the Annual Fellows' Meeting 2015 - The Academy of Medical Sciences"" "
en, Archived from the original on 4 March 2016 
en, Retrieved 7 January 2016 
en," ^ ""Fellowship | AAHMS – Australian Academy of Health and Medical Sciences"" "
en, Archived from the original on 26 June 2018 
en, Retrieved 26 June 2018 
en," ^ ""Elected Fellows of the Royal Society of Victoria - The Royal Society of Victoria"" "
en, The Royal Society of Victoria 
en, Archived from the original on 7 July 2017 
en, Retrieved 27 June 2018 
en, Archived from the original on 26 June 2018 
en, Retrieved 26 June 2018 
en," ^ ""Moreton Bay Boys' College School House Program"" "
en, Moreton Bay Boys' College 
en, Archived from the original on 26 June 2018 
en, Retrieved 26 June 2018 
en," ^ ""Murrumba State Secondary College"" "
en, Retrieved 28 January 2019 
en," ^ Willis, Olivia (13 July 2021)"
en," ""Nobel prize winner Peter Doherty on navigating COVID-19 and life in lockdown"" "
en, Archived from the original on 13 July 2021
en," ^ Walker, Jamie (4 April 2020)"
en," ""Coronavirus is just as lethal as Spanish flu, Nobel laureate Peter Doherty warns"" "
en, Archived from the original on 4 September 2021
en," ^ Durkin, Patrick (8 May 2020)"
en," "" 'I'm 79, I won the Nobel Prize and I don't give a s---' "" "
en, Australian Financial Review 
en, Archived from the original on 10 May 2020
en," ^ ""UTHSC people search"" "
en, Archived from the original on 2 April 2015
en, External links [ edit ] Wikimedia Commons has media related to Peter C
en," Noble Prize biographical information (including his Nobel Lecture on ""Cell Mediated Immunity in Virus Infections"") Appearances on C-SPAN Radio Interview from This Week in Science 5 September 2005 broadcast ""Winning a Nobel: easy as wrestling a pig"" , by Margaret Wertheim, Cosmos magazine, October 2006 Peter Doherty delivers the opening address at the 2009 Melbourne Festival of Ideas on ABC Fora (video) Peter Doherty addresses the Vic Skeptics – Scepticism, Denial and Ignorance: There is a Difference on YouTube (video) v t e Laureates of the Nobel Prize in Physiology or Medicine 1901–1925 1901: Emil Behring 1902: Ronald Ross 1903: Niels Finsen 1904: Ivan Pavlov 1905: Robert Koch 1906: Camillo Golgi / Santiago Ramón y Cajal 1907: Alphonse Laveran 1908: Élie Metchnikoff / Paul Ehrlich 1909: Emil Kocher 1910: Albrecht Kossel 1911: Allvar Gullstrand 1912: Alexis Carrel 1913: Charles Richet 1914: Róbert Bárány 1915 1916 1917 1918 1919: Jules Bordet 1920: August Krogh 1921 1922: Archibald Hill / Otto Meyerhof 1923: Frederick Banting / John Macleod 1924: Willem Einthoven 1925 1926–1950 1926: Johannes Fibiger 1927: Julius Wagner-Jauregg 1928: Charles Nicolle 1929: Christiaan Eijkman / Frederick Gowland Hopkins 1930: Karl Landsteiner 1931: Otto Warburg 1932: Charles Scott Sherrington / Edgar Adrian 1933: Thomas Morgan 1934: George Whipple / George Minot / William Murphy 1935: Hans Spemann 1936: Henry Dale / Otto Loewi 1937: Albert Szent-Györgyi 1938: Corneille Heymans 1939: Gerhard Domagk 1940 1941 1942 1943: Henrik Dam / Edward Doisy 1944: Joseph Erlanger / Herbert Gasser 1945: Alexander Fleming / Ernst Chain / Howard Florey 1946: Hermann Muller 1947: Carl Cori / Gerty Cori / Bernardo Houssay 1948: Paul Müller 1949: Walter Hess / António Egas Moniz 1950: Edward Kendall / Tadeusz Reichstein / Philip Hench 1951–1975 1951: Max Theiler 1952: Selman Waksman 1953: Hans Krebs / Fritz Lipmann 1954: John Enders / Thomas Weller / Frederick Robbins 1955: Hugo Theorell 1956: André Cournand / Werner Forssmann / Dickinson W"
en, Richards 1957: Daniel Bovet 1958: George Beadle / Edward Tatum / Joshua Lederberg 1959: Severo Ochoa / Arthur Kornberg 1960: Frank Burnet / Peter Medawar 1961: Georg von Békésy 1962: Francis Crick / James Watson / Maurice Wilkins 1963: John Eccles / Alan Hodgkin / Andrew Huxley 1964: Konrad Bloch / Feodor Lynen 1965: François Jacob / André Lwoff / Jacques Monod 1966: Francis Rous / Charles B
en, Huggins 1967: Ragnar Granit / Haldan Hartline / George Wald 1968: Robert W
